data
"P122 SEPUTEH  Teresa Kok Suh Sim (PH - DAP)73.1% (63,094)Chan Quin Er (BN - MCA)8.2% (7,035)Registered voters: 86,256Majority: 56,059Spoilt votes: 294Unreturned votes: 0Voter Turnout: 70,583 (81.8%)DemographicsMalay 9.04%; Chinese 82.03%; Indian 7.87%; B/P Sabah 0.23%; B/P Sarawak 0.08%; Others 0.75%Incumbent: Teresa Kok Suh Sim"
"P123 CHERAS  Tan Kok Wai (PH - DAP)71.9% (56,671)Heng Sinn Yee (BN - MCA)8.9% (7,006)Registered voters: 78,819Majority: 49,665Spoilt votes: 275Unreturned votes: 0Voter Turnout: 64,074 (81.3%)DemographicsMalay 9.68%; Chinese 82.93%; Indian 6.73%; B/P Sabah 0.22%; B/P Sarawak 0.06%; Orang Asli (Pen. Msia) 0.01%; Others 0.38%Incumbent: Tan Kok Wai"
"P124 BANDAR TUN RAZAK  Kamarudin Jaffar (PH - PKR)49.2% (41,126)Adnan Seman @ Abdullah (BN - UMNO)25.3% (21,196)Rosni Adam (PAS)9.4% (7,884)Registered voters: 83,650Majority: 19,930Spoilt votes: 444Unreturned votes: 0Voter Turnout: 71,180 (85.1%)DemographicsMalay 61.08%; Chinese 29.1%; Indian 8.27%; B/P Sabah 0.42%; B/P Sarawak 0.53%; Orang Asli (Pen. Msia) 0.01%; Others 0.58%"
"P125 PUTRAJAYA  Tengku Adnan Tengku Mansor (BN - UMNO)44.5% (12,148)Samsu Adabi Mamat (PH - PPBM)32.1% (8,776)Zainal Abidin Kidam (PAS)13.3% (3,634)Registered voters: 27,306Majority: 3,372Spoilt votes: 146Unreturned votes: 0Voter Turnout: 24,881 (91.1%)DemographicsMalay 94.17%; Chinese 0.89%; Indian 3.18%; B/P Sabah 0.85%; B/P Sarawak 0.42%; Orang Asli (Pen. Msia) 0.04%; Others 0.47%Incumbent: Tengku Adnan Tengku Mansor"
"P166 LABUAN  Rozman Isli (BN - UMNO)35.8% (10,164)Noor Halim Zaini (WARISAN)30.7% (8,714)Ahmad Junid @ Junit Mohd Aling @ Aling (PAS)5.5% (1,555)Siti Zaleha Ibrahim (PHRS)3.3% (925)Registered voters: 28,356Majority: 1,450Spoilt votes: 302Unreturned votes: 0Voter Turnout: 28,356 (100%)DemographicsMalay 42.07%; Chinese 20.67%; Indian 1.36%; B/P Sabah 31.16%; B/P Sarawak 1.7%; Orang Asli (Pen. Msia) 0.01%; Others 3.03%Incumbent: Rozman Isli"
"P192 MAS GADING  Mordi Bimol (PH - DAP)43.1% (12,771)Nogeh Gumbek (BN - PDP)32.9% (9,747)Registered voters: 29,617Majority: 3,024Spoilt votes: 236Unreturned votes: 0Voter Turnout: 22,822 (77.1%)DemographicsMalay 5%; Chinese 18%; B/P Sarawak 76%; Others 1%Incumbent: Nogeh Gumbek"
"P193 SANTUBONG  Wan Junaidi Tuanku Jaafar (BN - PBB)57.8% (26,379)Mohamad Fidzuan Zaidi (PH - AMANAH)15.1% (6,894)Registered voters: 45,628Majority: 19,485Spoilt votes: 440Unreturned votes: 0Voter Turnout: 33,868 (74.2%)DemographicsMalay 80%; Chinese 8%; B/P Sarawak 12%Incumbent: Wan Junaidi Tuanku Jaafar"
"P194 PETRA JAYA  Fadillah Yusof (BN - PBB)48.9% (28,306)Nor Irwan Ahmat Nor (PH - PKR)22.9% (13,289)Hamdan Sani (PAS)2.3% (1,350)Registered voters: 57,925Majority: 15,017Spoilt votes: 354Unreturned votes: 0Voter Turnout: 43,513 (75.1%)DemographicsMalay 73%; Chinese 13%; B/P Sarawak 12%; Others 2%Incumbent: Fadillah Yusof"
"P195 BANDAR KUCHING  Kelvin Yii Lee Wuen (PH - DAP)59.3% (48,548)Kho Teck Wan (BN - SUPP)15.4% (12,575)Registered voters: 81,856Majority: 35,973Spoilt votes: 241Unreturned votes: 0Voter Turnout: 61,483 (75.1%)DemographicsMalay 4%; Chinese 89%; B/P Sarawak 6%; Others 1%"
"P196 STAMPIN  Chong Chieng Jen (PH - DAP)49.9% (33,060)Sim Kui Hian (BN - SUPP)28.4% (18,839)Registered voters: 66,240Majority: 14,221Spoilt votes: 408Unreturned votes: 0Voter Turnout: 52,550 (79.3%)DemographicsMalay 16%; Chinese 64%; B/P Sarawak 18%; Others 2%"
"P197 KOTA SAMARAHAN  Rubiah Wang (BN - PBB)54.1% (25,070)Sopian Julaihi (PH - AMANAH)17.4% (8,078)Zulkipli Ramzi (PAS)5.9% (2,719)Registered voters: 46,300Majority: 16,992Spoilt votes: 431Unreturned votes: 0Voter Turnout: 36,551 (78.9%)DemographicsMalay 62%; Chinese 11%; B/P Sarawak 26%; Others 1%Incumbent: Rubiah Wang"
"P198 PUNCAK BORNEO  Willie Mongin (PH - PKR)40.9% (18,865)Genot Sinel @ Jeannoth Sinel (BN - PBB)32.2% (14,860)Buln Patrick Ribos (S'wak STAR)1.7% (795)Registered voters: 46,180Majority: 4,005Spoilt votes: 514Unreturned votes: 0Voter Turnout: 35,142 (76.1%)DemographicsMalay 5%; Chinese 26%; B/P Sarawak 68%; Others 1%"
"P199 SERIAN  Richard Riot Jaem (BN - SUPP)46.6% (17,545)Edward Andrew Luwak @ Edward Luwak (PH - DAP)20.3% (7,640)Senior William Rade (IND)5.9% (2,234)Registered voters: 37,629Majority: 9,905Spoilt votes: 385Unreturned votes: 0Voter Turnout: 27,880 (74.1%)DemographicsMalay 8%; Chinese 10%; B/P Sarawak 81%; Others 1%Incumbent: Richard Riot Jaem"
"P200 BATANG SADONG  Nancy Shukri (BN - PBB)61.2% (14,208)Othman Mustapha @ Mos (PH - AMANAH)8.1% (1,880)Asan Singkro (PAS)4.2% (978)Registered voters: 23,213Majority: 12,328Spoilt votes: 220Unreturned votes: 0Voter Turnout: 17,349 (74.7%)DemographicsMalay 70%; Chinese 5%; B/P Sarawak 24%; Others 1%Incumbent: Nancy Shukri"
"P201 BATANG LUPAR  Rohani Abdul Karim (BN - PBB)47.6% (14,204)Wan Abdillah Wan Ahmad (PAS)13.2% (3,927)Narudin Mentali (PH - AMANAH)6.8% (2,020)Registered voters: 29,811Majority: 10,277Spoilt votes: 403Unreturned votes: 0Voter Turnout: 20,603 (69.1%)DemographicsMalay 67%; Chinese 3%; B/P Sarawak 30%Incumbent: Rohani Abdul Karim"
"P202 SRI AMAN  Masir Kujat (BN - PRS)42.8% (14,141)Norina Umoi Utot (PH - PKR)25.2% (8,321)Cobbold Lusoi (PBDSB)1.6% (538)Registered voters: 33,016Majority: 5,820Spoilt votes: 295Unreturned votes: 0Voter Turnout: 23,379 (70.8%)DemographicsMalay 10%; Chinese 17%; B/P Sarawak 73%Incumbent: Masir Kujat"
"P203 LUBOK ANTU  Tambat @ Jugah Muyang (IND)28.0% (5,834)Robert Pasang Alam (BN - PRS)23.0% (4,775)Nicholas Bawin Anggat (PH - PKR)19.0% (3,942)Registered voters: 20,801Majority: 1,059Spoilt votes: 199Unreturned votes: 0Voter Turnout: 14,785 (71.1%)DemographicsMalay 2%; Chinese 8%; B/P Sarawak 90%"
"P204 BETONG  Robert Lawson Chuat (BN - PBB)42.9% (12,517)Abang Ahmad Abang Suni (IND)15.1% (4,401)Noel Changgai Bucking (PH - PKR)13.0% (3,802)Registered voters: 29,145Majority: 8,116Spoilt votes: 283Unreturned votes: 0Voter Turnout: 21,165 (72.6%)DemographicsMalay 38%; Chinese 7%; B/P Sarawak 55%"
"P205 SARATOK  Ali Biju (PH - PKR)38.8% (11,848)Jagah @ Subeng Mula (BN - PDP)35.6% (10,859)Registered voters: 30,517Majority: 989Spoilt votes: 257Unreturned votes: 0Voter Turnout: 23,084 (75.6%)DemographicsMalay 36%; Chinese 6%; B/P Sarawak 57%; Others 1%"
"P206 TANJONG MANIS  Yusuf Abd Wahab (BN - PBB)52.1% (11,402)Mohamad Fadillah Sabali (PH - AMANAH)12.5% (2,728)Registered voters: 21,899Majority: 8,674Spoilt votes: 214Unreturned votes: 0Voter Turnout: 14,425 (65.9%)DemographicsMalay 26%; Chinese 4%; B/P Sarawak 69%; Others 1%"
"P207 IGAN  Ahmad Johnie Zawawi (BN - PBB)53.8% (10,538)Andri Zulkarnaen Hamden (PH - AMANAH)10.4% (2,043)Registered voters: 19,592Majority: 8,495Spoilt votes: 317Unreturned votes: 0Voter Turnout: 12,996 (66.3%)DemographicsMalay 7%; Chinese 4%; B/P Sarawak 89%"
"P208 SARIKEI  Wong Ling Biu (PH - DAP)41.3% (16,327)Huang Tiong Sii (BN - SUPP)34.8% (13,757)Wong Chin King (PBK)1.0% (392)Registered voters: 39,561Majority: 2,570Spoilt votes: 340Unreturned votes: 0Voter Turnout: 30,895 (78.1%)DemographicsMalay 5%; Chinese 63%; B/P Sarawak 32%Incumbent: Wong Ling Biu"
"P209 JULAU  Larry Soon @ Larry Sng Wei Shien (IND)39.8% (10,105)Joseph Salang Gandum (BN - PRS)32.2% (8,174)Registered voters: 25,380Majority: 1,931Spoilt votes: 241Unreturned votes: 0Voter Turnout: 18,569 (73.2%)DemographicsMalay 1%; Chinese 5%; B/P Sarawak 94%Incumbent: Joseph Salang Gandum"
"P210 KANOWIT  Ago Dagang (BN - PRS)45.4% (9,552)Satu Anchom (PH - PKR)24.9% (5,240)Registered voters: 21,022Majority: 4,312Spoilt votes: 295Unreturned votes: 0Voter Turnout: 15,149 (72.1%)DemographicsMalay 2%; Chinese 12%; B/P Sarawak 86%Incumbent: Ago Dagang"
"P211 LANANG  Alice Lau Kiong Yieng (PH - DAP)48.3% (29,905)Kong Sien Chiu (BN - SUPP)24.8% (15,359)Priscilla Lau (PEACE)1.0% (628)Registered voters: 61,973Majority: 14,546Spoilt votes: 365Unreturned votes: 0Voter Turnout: 46,419 (74.9%)DemographicsMalay 3%; Chinese 69%; B/P Sarawak 27%; Others 1%Incumbent: Alice Lau Kiong Yieng"
"P212 SIBU  Oscar Ling Chai Yew (PH - DAP)45.6% (33,811)Wong Kee Yew (BN - SUPP)30.2% (22,389)Tiew Yen Houng (PEACE)0.5% (377)Tiong Ing Tung (S'wak STAR)0.2% (176)Registered voters: 74,149Majority: 11,422Spoilt votes: 515Unreturned votes: 0Voter Turnout: 57,689 (77.8%)DemographicsMalay 11%; Chinese 63%; B/P Sarawak 25%; Others 1%Incumbent: Oscar Ling Chai Yew"
"P213 MUKAH  Hanifah Hajar Taib (BN - PBB)45.3% (13,853)Abdul Jalil Bujang (PH - PKR)22.4% (6,853)Registered voters: 30,608Majority: 7,000Spoilt votes: 379Unreturned votes: 0Voter Turnout: 21,205 (69.3%)DemographicsMalay 3%; Chinese 9%; B/P Sarawak 87%; Others 1%"
"P214 SELANGAU  Baru Bian (PH - PKR)37.4% (11,228)Rita Sarimah Patrick Insol (BN - PRS)35.8% (10,742)Registered voters: 30,026Majority: 486Spoilt votes: 334Unreturned votes: 0Voter Turnout: 22,352 (74.4%)DemographicsMalay 1%; Chinese 3%; B/P Sarawak 95%; Others 1%"
"P215 KAPIT  Alexander Nanta Linggi (BN - PBB)46.7% (14,302)Paren Nyawi (PH - DAP)12.5% (3,823)Registered voters: 30,658Majority: 10,479Spoilt votes: 278Unreturned votes: 0Voter Turnout: 18,485 (60.3%)DemographicsMalay 3%; Chinese 10%; B/P Sarawak 87%Incumbent: Alexander Nanta Linggi"
"P216 HULU RAJANG  Ugak Kumbong (BN - PRS)43.0% (11,834)Abun Sui Anyit (PH - PKR)20.1% (5,519)Registered voters: 27,520Majority: 6,315Spoilt votes: 306Unreturned votes: 0Voter Turnout: 17,727 (64.4%)DemographicsMalay 1%; Chinese 2%; B/P Sarawak 97%Incumbent: Ugak Kumbong"
"P217 BINTULU  Tiong King Sing (BN - PDP)41.6% (27,076)Chiew Chan Yew (PH - DAP)30.8% (20,054)Chieng Lea Phing (S'wak STAR)0.5% (328)Registered voters: 65,049Majority: 7,022Spoilt votes: 523Unreturned votes: 0Voter Turnout: 48,036 (73.8%)DemographicsMalay 11%; Chinese 29%; B/P Sarawak 60%Incumbent: Tiong King Sing"
"P218 SIBUTI  Lukanisman Awang Sauni (BN - PBB)38.3% (12,214)Jemat Panjang (PH - PKR)26.8% (8,538)Zulaihi Bakar (PAS)5.1% (1,617)Registered voters: 31,868Majority: 3,676Spoilt votes: 284Unreturned votes: 0Voter Turnout: 22,697 (71.2%)DemographicsMalay 24%; Chinese 22%; B/P Sarawak 54%"
"P219 MIRI  Michael Teo Yu Keng (PH - PKR)44.5% (35,739)Sebastian Ting Chiew Yew (BN - SUPP)27.5% (22,076)Registered voters: 80,386Majority: 13,663Spoilt votes: 513Unreturned votes: 0Voter Turnout: 58,439 (72.7%)DemographicsMalay 15%; Chinese 55%; B/P Sarawak 28%; Others 2%Incumbent: Michael Teo Yu Keng"
"P220 BARAM  Anyi Ngau (BN - PDP)34.1% (12,171)Roland Engan (PH - PKR)28.5% (10,181)Registered voters: 35,685Majority: 1,990Spoilt votes: 399Unreturned votes: 0Voter Turnout: 22,806 (63.9%)DemographicsMalay 5%; Chinese 8%; B/P Sarawak 87%Incumbent: Anyi Ngau"
"P221 LIMBANG  Hasbi Habibollah (BN - PBB)47.7% (12,589)Ricardo Osmund Yampil Baba (PH - PKR)18.5% (4,879)Registered voters: 26,409Majority: 7,710Spoilt votes: 201Unreturned votes: 0Voter Turnout: 17,802 (67.4%)DemographicsMalay 28%; Chinese 18%; B/P Sarawak 46%; Others 8%Incumbent: Hasbi Habibollah"
"P222 LAWAS  Henry Sum Agong (BN - PBB)47.1% (10,037)Danny Piri (PH - PKR)19.0% (4,037)Mohamad Brahim (IND)0.8% (176)Registered voters: 21,297Majority: 6,000Spoilt votes: 157Unreturned votes: 0Voter Turnout: 14,550 (68.3%)DemographicsMalay 40%; Chinese 9%; B/P Sarawak 48%; Others 3%Incumbent: Henry Sum Agong"
"P167 KUDAT  Abd Rahim Bakri (BN - UMNO)35.4% (18,503)Sh Azman Sh Along (WARISAN)32.8% (17,144)Mohd Ashraf Chin Abdullah (PPRS)2.7% (1,432)Registered voters: 52,251Majority: 1,359Spoilt votes: 955Unreturned votes: 0Voter Turnout: 38,205 (73.1%)DemographicsMuslim bumiputra 56.87%; Non-Muslim bumiputra 33.59%; Chinese 9.12%; Others 0.42%Incumbent: Abd Rahim Bakri"
"P168 KOTA MARUDU  Johnity @ Maximus Ongkili (BN - PBS)27.7% (13,033)Maijol Mahap (PHRS)24.0% (11,259)Barlus Mangabis (WARISAN)15.1% (7,113)Paul Porodong (PCS)5.3% (2,501)Registered voters: 47,007Majority: 1,774Spoilt votes: 1,179Unreturned votes: 0Voter Turnout: 35,231 (74.9%)DemographicsMuslim bumiputra 28.5%; Non-Muslim bumiputra 68.89%; Chinese 2.22%; Others 0.39%Incumbent: Johnity @ Maximus Ongkili"
"P169 KOTA BELUD  Isnaraissah Munirah Majilis @ Fakharudy (WARISAN)40.5% (23,429)Md Salleh Md Said (BN - UMNO)33.1% (19,167)Miasin @ Aimaduddin Mion (PHRS)3.6% (2,092)Laiman Ikin @ Ag Laiman B Kakimin (PAS)2.4% (1,410)Registered voters: 57,919Majority: 4,262Spoilt votes: 1,173Unreturned votes: 0Voter Turnout: 47,565 (82.1%)DemographicsMuslim bumiputra 60.28%; Non-Muslim bumiputra 38.02%; Chinese 1.42%; Others 0.29%"
"P170 TUARAN  Madius Tangau (BN - UPKO)41.3% (22,494)Chrisnadia Sinam (PH - PKR)27.3% (14,870)Kalakau @ Kalakan Untol @ Entol (PCS)4.8% (2,611)Syra Peter @ P Gom (PHRS)4.2% (2,311)Paumin @ Mohd Aminuddin Aling (PAS)2.5% (1,357)Registered voters: 54,400Majority: 7,624Spoilt votes: 958Unreturned votes: 0Voter Turnout: 44,834 (82.4%)DemographicsMuslim bumiputra 47.58%; Non-Muslim bumiputra 46.53%; Chinese 5.33%; Others 0.56%Incumbent: Madius Tangau"
"P171 SEPANGGAR  Mohd Azis Jamman (WARISAN)45.5% (28,420)Abd Rahman Dahlan (BN - UMNO)24.7% (15,436)Jeffrey Kumin (SAPP)4.7% (2,958)Robert Sopining (PCS)1.6% (971)Registered voters: 62,415Majority: 12,984Spoilt votes: 913Unreturned votes: 0Voter Turnout: 49,012 (78.5%)DemographicsMuslim bumiputra 55.25%; Non-Muslim bumiputra 24.63%; Chinese 18.98%; Others 1.14%"
"P172 KOTA KINABALU  Chan Foong Hin (PH - DAP)56.3% (31,632)Joseph Lee Han Kyun (BN - PBS)13.4% (7,546)Yong Teck Lee (SAPP)5.6% (3,132)Registered voters: 56,220Majority: 24,086Spoilt votes: 563Unreturned votes: 0Voter Turnout: 0 (0%)DemographicsMuslim bumiputra 22.35%; Non-Muslim bumiputra 13.82%; Chinese 62.52%; Others 1.31%"
"P173 PUTATAN  Awang Husaini Sahari (PH - PKR)34.1% (14,106)Makin @ Marcus Majigoh (BN - UPKO)28.5% (11,767)Zulzaim Hilmee Abidin (PAS)5.9% (2,434)Jivol @ Edmund Doudilim (PHRS)4.2% (1,755)Mil Kusin Abdillah (PKAN)1.8% (728)Registered voters: 41,312Majority: 2,339Spoilt votes: 826Unreturned votes: 0Voter Turnout: 31,865 (77.1%)DemographicsMuslim bumiputra 69.24%; Non-Muslim bumiputra 14.35%; Chinese 15.43%; Others 0.99%Incumbent: Makin @ Marcus Majigoh"
"P174 PENAMPANG  Ignatius Dorell Leiking (WARISAN)61.1% (32,470)Ceasar Mandela Malakun (BN - UPKO)16.9% (8,997)Cleftus Stephen Spine (Sabah STAR)2.3% (1,196)Edwin @ Jack Bosi (PKAN)0.8% (445)Registered voters: 53,131Majority: 23,473Spoilt votes: 417Unreturned votes: 0Voter Turnout: 43,659 (82.2%)DemographicsMuslim bumiputra 13.95%; Non-Muslim bumiputra 51.79%; Chinese 32.56%; Others 1.71%Incumbent: Ignatius Dorell Leiking"
"P175 PAPAR  Ahmad Hassan (WARISAN)39.9% (17,394)Rosnah Abd Rashid Shirlin (BN - UMNO)39.2% (17,069)Jamil William Core (Sabah STAR)2.0% (892)Elbert Sikuil (PCS)1.1% (481)Registered voters: 43,586Majority: 325Spoilt votes: 543Unreturned votes: 0Voter Turnout: 36,540 (83.8%)DemographicsMuslim bumiputra 66.71%; Non-Muslim bumiputra 25.31%; Chinese 7.46%; Others 0.52%Incumbent: Rosnah Abd Rashid Shirlin"
"P176 KIMANIS  Anifah Aman @ Haniff Amman (BN - UMNO)40.3% (11,942)Karim Bujang (WARISAN)39.8% (11,786)Jaafar Ismail (PHRS)4.4% (1,300)Registered voters: 29,618Majority: 156Spoilt votes: 385Unreturned votes: 0Voter Turnout: 25,519 (86.2%)DemographicsMuslim bumiputra 66.54%; Non-Muslim bumiputra 29.93%; Chinese 3.19%; Others 0.34%Incumbent: Anifah Aman @ Haniff Amman"
"P177 BEAUFORT  Azizah Mohd Dun (BN - UMNO)34.1% (11,354)Lajim Ukin (PHRS)24.1% (8,023)Johan @ Christopher Ot Ghani (PH - PKR)23.5% (7,835)Registered voters: 33,342Majority: 3,331Spoilt votes: 799Unreturned votes: 0Voter Turnout: 28,154 (84.4%)DemographicsMuslim bumiputra 65.98%; Non-Muslim bumiputra 26.11%; Chinese 7.46%; Others 0.45%Incumbent: Azizah Mohd Dun"
"P178 SIPITANG  Yamani Hafez Musa (BN - UMNO)37.8% (12,038)Noor Hayaty Mustapha (WARISAN)35.1% (11,186)Dayang Aezzy Liman (PHRS)4.9% (1,547)Registered voters: 31,882Majority: 852Spoilt votes: 596Unreturned votes: 0Voter Turnout: 25,483 (79.9%)DemographicsMuslim bumiputra 76.27%; Non-Muslim bumiputra 19.48%; Chinese 3.74%; Others 0.52%"
"P179 RANAU  Jonathan Yasin (PH - PKR)34.0% (14,880)Ewon Ebin (BN - UPKO)31.6% (13,804)Soudi @ Sami Andang (Sabah STAR)7.2% (3,148)Andau Yasun @ Bruno (PCS)2.5% (1,110)Registered voters: 43,706Majority: 1,076Spoilt votes: 769Unreturned votes: 0Voter Turnout: 33,904 (77.6%)DemographicsMuslim bumiputra 40.03%; Non-Muslim bumiputra 57.22%; Chinese 1.71%; Others 1.05%Incumbent: Ewon Ebin"
"P180 KENINGAU  Jeffrey Kitingan (Sabah STAR)26.0% (13,286)Jikulin Nointin @ Anastasius (WARISAN)25.9% (13,241)Daniel Kinsik (BN - PBS)24.9% (12,742)Jius Awang (PCS)0.8% (433)Maimin Rijan (IND)0.5% (248)Justin Guka (IND)0.4% (199)Registered voters: 51,177Majority: 45Spoilt votes: 522Unreturned votes: 0Voter Turnout: 40,913 (79.9%)DemographicsMuslim bumiputra 28.03%; Non-Muslim bumiputra 62.11%; Chinese 8.67%; Others 1.2%"
"P181 TENOM  Noorita Sual (PH - DAP)38.9% (11,363)Rubin Balang (BN - UMNO)35.1% (10,230)Laimoi @ Yuslinah Laikim (PHRS)2.2% (645)Registered voters: 29,182Majority: 1,133Spoilt votes: 661Unreturned votes: 0Voter Turnout: 23,027 (78.9%)DemographicsMuslim bumiputra 28.01%; Non-Muslim bumiputra 61.31%; Chinese 10.17%; Others 0.51%"
"P182 PENSIANGAN  Arthur Joseph Kurup (BN - PBRS)37.6% (11,783)Raymond Ahuar (PH - PKR)30.2% (9,469)Joh Jimmy @ Richard Joe Jimmy (Sabah STAR)9.0% (2,839)Maidin Atak @ Maidin Osman (PCS)0.7% (212)Engah Sintan @ Dahlan Abdullah (IND)0.2% (65)Registered voters: 31,377Majority: 2,314Spoilt votes: 528Unreturned votes: 0Voter Turnout: 24,955 (79.5%)DemographicsMuslim bumiputra 24.27%; Non-Muslim bumiputra 73.93%; Chinese 1.3%; Others 0.5%"
"P183 BELURAN  Ronald Kiandee (BN - UMNO)45.6% (13,007)Japar Zairun (WARISAN)20.7% (5,892)Sipin Kadandi (PHRS)3.5% (996)Toidy Luit (PCS)1.0% (284)Lem @ Salim Matin (PERPADUAN)1.0% (273)Salimah Oyong (IND)0.9% (246)Registered voters: 28,509Majority: 7,115Spoilt votes: 832Unreturned votes: 0Voter Turnout: 21,606 (75.8%)DemographicsMuslim bumiputra 54.05%; Non-Muslim bumiputra 44.26%; Chinese 0.84%; Others 0.85%Incumbent: Ronald Kiandee"
"P184 LIBARAN  Zakaria Mohd Edris @ Tubau (BN - UMNO)37.1% (17,799)Irwanshah Mustapa (WARISAN)35.7% (17,121)Alfian Mansyur (PHRS)2.6% (1,223)Registered voters: 47,914Majority: 678Spoilt votes: 948Unreturned votes: 0Voter Turnout: 37,248 (77.7%)DemographicsMuslim bumiputra 76.77%; Non-Muslim bumiputra 6.15%; Chinese 16.47%; Others 0.62%"
"P185 BATU SAPI  Liew Vui Keong (WARISAN)39.8% (12,976)LindaTsen Thau Lin (BN - PBS)25.7% (8,357)Hamza A. Abdullah @ Hamzah (PH - AMANAH)3.0% (980)Norsah Bongsu (PAS)2.9% (948)Registered voters: 32,574Majority: 4,619Spoilt votes: 655Unreturned votes: 0Voter Turnout: 24,029 (73.8%)DemographicsMuslim bumiputra 65.06%; Non-Muslim bumiputra 4.09%; Chinese 30.03%; Others 0.82%"
"P186 SANDAKAN  Wong Tien Fatt @ Wong Nyuk Foh (PH - DAP)48.0% (19,094)Lim Ming Hoo (BN - LDP)22.6% (8,996)Registered voters: 39,777Majority: 10,098Spoilt votes: 502Unreturned votes: 0Voter Turnout: 28,668 (72.1%)DemographicsMuslim bumiputra 43.9%; Non-Muslim bumiputra 5.71%; Chinese 49.29%; Others 1.09%Incumbent: Wong Tien Fatt @ Wong Nyuk Foh"
"P187 KINABATANGAN  Moktar Radin (BN - UMNO)50.3% (14,465)M A Ghazali Abdul Ghani (WARISAN)17.4% (4,987)Mustapa Datu Tambuyong (PHRS)7.2% (2,066)Registered voters: 28,730Majority: 9,478Spoilt votes: 661Unreturned votes: 0Voter Turnout: 22,257 (77.5%)DemographicsMuslim bumiputra 72.48%; Non-Muslim bumiputra 26.47%; Chinese 0.56%; Others 0.49%Incumbent: Moktar Radin"
"P188 SILAM  Mohamaddin Ketapi (WARISAN)38.3% (23,352)Datu Nasrun Datu Mansur (BN - UMNO)27.8% (16,951)Ramli Pataruddin (PAS)2.3% (1,431)Siti Shazianti Ajak (PHRS)2.1% (1,306)Registered voters: 60,942Majority: 6,401Spoilt votes: 1,079Unreturned votes: 0Voter Turnout: 44,294 (72.7%)DemographicsMuslim bumiputra 79.86%; Non-Muslim bumiputra 8.98%; Chinese 10.35%; Others 0.81%Incumbent: Datu Nasrun Datu Mansur"
"P189 SEMPORNA  Mohd Shafie Apdal (WARISAN)55.6% (26,809)Ramlee Marahaban (BN - UMNO)12.7% (6,135)Abdul Nasir Ab Raup (PAS)0.8% (384)Asmara Asmad (PHRS)0.2% (98)Registered voters: 48,248Majority: 20,674Spoilt votes: 982Unreturned votes: 0Voter Turnout: 34,613 (71.7%)DemographicsMuslim bumiputra 96.43%; Non-Muslim bumiputra 1.68%; Chinese 1.58%; Others 0.32%Incumbent: Mohd Shafie Apdal"
"P190 TAWAU  Liew Chin Jin (PH - PKR)35.7% (21,400)Yap Kain Ching @ Mary Yap Ken Jin (BN - PBS)27.8% (16,673)Mohamad Husain (PAS)4.2% (2,518)Alizaman Jijurahman (PHRS)3.6% (2,162)Registered voters: 59,919Majority: 4,727Spoilt votes: 981Unreturned votes: 0Voter Turnout: 43,861 (73.2%)DemographicsMuslim bumiputra 60.71%; Non-Muslim bumiputra 4.91%; Chinese 33.56%; Others 0.82%Incumbent: Yap Kain Ching @ Mary Yap Ken Jin"
"P191 KALABAKAN  Ma'mun Sulaiman (WARISAN)35.4% (18,486)Abdul Ghapur Salleh (BN - UMNO)29.3% (15,299)Norbin Aloh (PAS)5.4% (2,813)Ahmad Lahama (PPRS)0.6% (311)Registered voters: 52,199Majority: 3,187Spoilt votes: 840Unreturned votes: 0Voter Turnout: 38,041 (72.9%)DemographicsMuslim bumiputra 84.4%; Non-Muslim bumiputra 6.18%; Chinese 8.54%; Others 0.88%Incumbent: Abdul Ghapur Salleh"
